id,student_request_id,workflow_id,workflow_step_id,step_key,step_name_ar,step_order,processing_unit_id,processing_role_id,assigned_user_id,assigned_staff_profile_id,assigned_faculty_profile_id,assigned_position_assignment_id,status,entered_at,completed_at,completed_by,decision,comment,metadata,created_at,updated_at
9f310cc6-ba3f-403c-84bf-80750af7acc0,f2a8e4bb-b305-4dc9-8ec7-570a2c35c993,43cbd321-a458-488f-bb1d-9ca62faf4307,06dd9f7e-c17b-4f42-94b2-757d82fc0cf6,library_clearance,مخالصة المكتبة,2,48e25baf-3ed0-4cde-b128-22d801ce6dd1,544028ec-0590-4119-bf83-7bc6c178fc1a,749a6e5d-eb27-4417-99a4-7abaffe406a3,,,,completed,2026-07-27 10:57:41.666538+00,2026-07-27 10:57:43.093706+00,749a6e5d-eb27-4417-99a4-7abaffe406a3,cleared,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000004-0000-4000-8000-000000000004""}",2026-07-27 10:57:40.272233+00,2026-07-27 10:57:43.093706+00
9f78107b-194b-4684-bea9-0210a5361c81,4953f79c-fcf1-4119-8ef3-a0c6c240534f,8539d4a3-b201-41bd-bbd7-7a6bb169e9bd,13dfb7f1-e269-44a1-b5bd-154477676883,student_affairs_intake,مراجعة شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 07:48:37.686692+00,2026-07-27 07:48:48.77001+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 07:48:37.686692+00,2026-07-27 07:48:48.77001+00
a1ecd6e8-d0de-462d-9cff-29faf2afc97c,de9e6c7f-eaec-4d32-9e8c-7ce168d542c5,c8825e7f-8026-4359-b901-ad716bff8707,57d9a7ef-26c0-40a5-b004-801fdd8f6e94,manager_review,اعتماد مدير شؤون الطلاب,2,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,completed,2026-07-27 10:59:29.821489+00,2026-07-27 10:59:31.399145+00,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,approved,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 10:59:28.223218+00,2026-07-27 10:59:31.399145+00
a38bddd5-2696-45f6-9d59-78366ee24727,9e97eeac-640b-4778-ba72-3463c1c438d3,39513c40-6de7-45ab-baea-6bbaebf4707c,38a7dd89-6d9e-4b90-a648-a0c0ed8f9854,initial_review,المراجعة الأولية,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 10:58:50.694139+00,2026-07-27 10:58:52.081544+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 10:58:50.694139+00,2026-07-27 10:58:52.081544+00
a6780cda-64fa-45e9-bf9e-4c8130f25856,70ea684d-fe11-4505-8d94-73f035770b39,88f0b63c-0977-425e-8c08-df0e946f30b0,9fc5c3be-a75d-4382-905c-3d83ffd39747,dean_decision,قرار العميد,3,bd3616b0-2322-4087-b9b8-b1f0ec244914,c7347947-789b-405a-b6e5-d58c97104438,fb59542d-d410-4fa4-88d3-1e3e2fabe014,,,,completed,2026-07-27 10:57:35.461497+00,2026-07-27 10:57:36.898031+00,fb59542d-d410-4fa4-88d3-1e3e2fabe014,approved,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000008-0000-4000-8000-000000000008""}",2026-07-27 10:57:32.388324+00,2026-07-27 10:57:36.898031+00
a71e476e-816c-461a-835b-cff924d62695,6c4ca023-11d4-41e9-91ce-55d353795909,88f0b63c-0977-425e-8c08-df0e946f30b0,9633e070-c930-4100-b256-6e341a81f3b3,manager_review,مراجعة مدير شؤون الطلاب,2,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,completed,2026-07-27 07:49:39.929346+00,2026-07-27 07:49:48.916195+00,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,approved,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 07:49:31.16012+00,2026-07-27 07:49:48.916195+00
a93bb208-97dc-4dac-953c-ea4e9e0e1cf2,0277c36b-462f-410c-830b-6960a01dd163,39513c40-6de7-45ab-baea-6bbaebf4707c,38a7dd89-6d9e-4b90-a648-a0c0ed8f9854,initial_review,المراجعة الأولية,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 07:51:50.376666+00,2026-07-27 07:51:57.336004+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 07:51:50.376666+00,2026-07-27 07:51:57.336004+00
a966ede3-eeca-4ecb-813f-97f203074c77,9e97eeac-640b-4778-ba72-3463c1c438d3,39513c40-6de7-45ab-baea-6bbaebf4707c,10abce0d-3200-4422-9e6c-01a1d2177434,registrar_apply,تطبيق قرار وقف القيد,3,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,completed,2026-07-27 10:58:53.394792+00,2026-07-27 10:58:54.687514+00,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,applied,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 10:58:50.694139+00,2026-07-27 10:58:54.687514+00
aa07f3d6-3057-44d2-8304-739efac44bf0,7df02398-bf56-4c75-b63b-f5ec20e39360,43cbd321-a458-488f-bb1d-9ca62faf4307,77aa599d-8b1a-4cea-a20e-4240c723981b,archive,الأرشفة,7,b9bc6b28-c948-4ef9-b6b0-e74752ea3db4,0e2c5110-9014-43d1-bf80-e3a74a4a17bc,676ecf19-4c7a-45eb-86db-2c141e5a7691,,,,completed,2026-07-27 10:56:25.895101+00,2026-07-27 10:56:27.206515+00,676ecf19-4c7a-45eb-86db-2c141e5a7691,archived,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""archive"", ""direct_assignment_id"": ""cc000007-0000-4000-8000-000000000007""}",2026-07-27 10:56:18.062779+00,2026-07-27 10:56:27.206515+00
aac64d4b-4627-4ad9-90ff-501ee89032c3,d3f5be81-0760-459b-8d30-a3377ab33aa1,88f0b63c-0977-425e-8c08-df0e946f30b0,90c30f35-f12a-4b5a-bdc9-f649eda6639e,registrar_apply,تطبيق فرصة الاختبار النهائية,5,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,active,2026-07-27 10:54:02.450848+00,,,,,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 10:53:56.606632+00,2026-07-27 10:54:02.450848+00
ab58d570-9b7b-4f5e-a8d3-8373826aa5b4,0f7f11f3-1cdd-492e-a971-5d4479c7e155,43cbd321-a458-488f-bb1d-9ca62faf4307,06dd9f7e-c17b-4f42-94b2-757d82fc0cf6,library_clearance,مخالصة المكتبة,2,48e25baf-3ed0-4cde-b128-22d801ce6dd1,544028ec-0590-4119-bf83-7bc6c178fc1a,749a6e5d-eb27-4417-99a4-7abaffe406a3,,,,completed,2026-07-27 10:54:05.622321+00,2026-07-27 10:54:07.05371+00,749a6e5d-eb27-4417-99a4-7abaffe406a3,cleared,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000004-0000-4000-8000-000000000004""}",2026-07-27 10:54:04.197882+00,2026-07-27 10:54:07.05371+00
afcf7454-2db4-4aec-ac6a-7b213a562311,d3f5be81-0760-459b-8d30-a3377ab33aa1,88f0b63c-0977-425e-8c08-df0e946f30b0,9633e070-c930-4100-b256-6e341a81f3b3,manager_review,مراجعة مدير شؤون الطلاب,2,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,completed,2026-07-27 10:53:58.10088+00,2026-07-27 10:53:59.502564+00,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,approved,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 10:53:56.606632+00,2026-07-27 10:53:59.502564+00
b4ad9951-a0dc-4ca7-9966-0cf10a6507c6,4cf1fda2-0218-4403-a676-a6697b08aa34,43cbd321-a458-488f-bb1d-9ca62faf4307,77aa599d-8b1a-4cea-a20e-4240c723981b,archive,الأرشفة,7,b9bc6b28-c948-4ef9-b6b0-e74752ea3db4,0e2c5110-9014-43d1-bf80-e3a74a4a17bc,676ecf19-4c7a-45eb-86db-2c141e5a7691,,,,completed,2026-07-27 07:54:24.615402+00,2026-07-27 07:54:36.568654+00,676ecf19-4c7a-45eb-86db-2c141e5a7691,archived,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""archive"", ""direct_assignment_id"": ""cc000007-0000-4000-8000-000000000007""}",2026-07-27 07:53:11.833723+00,2026-07-27 07:54:36.568654+00
b6573384-5c48-4298-9bc2-ee8e8ed8ac88,bf38217e-9edb-4527-bde2-dc30e56a9f47,88f0b63c-0977-425e-8c08-df0e946f30b0,0d818642-d467-4d2c-a904-f712b3588238,payment_confirmation,تأكيد استلام الرسوم خارج البوابة,4,ff580c59-076b-40ff-9d64-0502d1c1125d,af495507-2cf9-4578-9b39-5a25ca1a6f0a,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,,,,pending,,,,,,"{""action_type"": ""confirm_payment"", ""direct_assignment_id"": ""cc000006-0000-4000-8000-000000000006""}",2026-07-27 10:52:18.314494+00,2026-07-27 10:52:18.314494+00
b80f493b-0b9b-4f56-af3d-fa2131e5227d,85d7068a-8443-4a96-b3bb-b7c658616820,43cbd321-a458-488f-bb1d-9ca62faf4307,799a0802-ada5-419d-809d-ae40ac3e36b7,student_affairs_intake,استلام شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 07:50:09.100699+00,2026-07-27 07:50:23.548069+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 07:50:09.100699+00,2026-07-27 07:50:23.548069+00
b8c933fb-fb20-4f9f-9d86-1e899d357233,c3acb770-2a89-441a-93cd-d0ff882a3e4b,39513c40-6de7-45ab-baea-6bbaebf4707c,37e96c04-060d-431d-9b5d-c640d2baba95,manager_approval,اعتماد مدير شؤون الطلاب,2,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,completed,2026-07-27 10:59:52.571676+00,2026-07-27 10:59:54.005579+00,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,approved,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 10:59:51.045561+00,2026-07-27 10:59:54.005579+00
bb912160-7a0b-4c29-981c-35731db0a58f,70ea684d-fe11-4505-8d94-73f035770b39,88f0b63c-0977-425e-8c08-df0e946f30b0,ffc168e0-588f-4fc3-8f59-2c86102fe593,student_affairs_intake,مراجعة شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 10:57:32.388324+00,2026-07-27 10:57:34.017222+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 10:57:32.388324+00,2026-07-27 10:57:34.017222+00
bbb525ff-d83a-43c6-97de-ce3622d8d8fb,47e6eefe-7ff4-48a0-9c50-bf10af63a99a,88f0b63c-0977-425e-8c08-df0e946f30b0,ffc168e0-588f-4fc3-8f59-2c86102fe593,student_affairs_intake,مراجعة شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 10:56:09.992406+00,2026-07-27 10:56:12.112143+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 10:56:09.992406+00,2026-07-27 10:56:12.112143+00
bc534961-0817-41a4-88ad-dd9a6462eaae,54b96b02-872d-4c8e-b326-98e3e4986afa,43cbd321-a458-488f-bb1d-9ca62faf4307,06dd9f7e-c17b-4f42-94b2-757d82fc0cf6,library_clearance,مخالصة المكتبة,2,48e25baf-3ed0-4cde-b128-22d801ce6dd1,544028ec-0590-4119-bf83-7bc6c178fc1a,749a6e5d-eb27-4417-99a4-7abaffe406a3,,,,completed,2026-07-27 10:59:04.221028+00,2026-07-27 10:59:05.591701+00,749a6e5d-eb27-4417-99a4-7abaffe406a3,cleared,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000004-0000-4000-8000-000000000004""}",2026-07-27 10:59:02.863178+00,2026-07-27 10:59:05.591701+00
bd96e7be-490c-41e3-a5a3-6377c6466d20,4cf1fda2-0218-4403-a676-a6697b08aa34,43cbd321-a458-488f-bb1d-9ca62faf4307,80fd697c-86ca-4454-831d-0309f6932cc3,labs_clearance,مخالصة المعامل,3,e54caf55-d0b1-424b-8513-a30466fec693,7ad4e3cf-1211-4d21-a4fe-4360cfa16a78,b8b50c98-f26c-413b-a585-fafd0abfaa21,,,,completed,2026-07-27 07:53:36.11791+00,2026-07-27 07:53:47.813771+00,b8b50c98-f26c-413b-a585-fafd0abfaa21,cleared,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000005-0000-4000-8000-000000000005""}",2026-07-27 07:53:11.833723+00,2026-07-27 07:53:47.813771+00
bdba4d82-16cc-4cfe-b9ba-167a15e20d4b,54b96b02-872d-4c8e-b326-98e3e4986afa,43cbd321-a458-488f-bb1d-9ca62faf4307,80fd697c-86ca-4454-831d-0309f6932cc3,labs_clearance,مخالصة المعامل,3,e54caf55-d0b1-424b-8513-a30466fec693,7ad4e3cf-1211-4d21-a4fe-4360cfa16a78,b8b50c98-f26c-413b-a585-fafd0abfaa21,,,,completed,2026-07-27 10:59:05.591701+00,2026-07-27 10:59:06.902029+00,b8b50c98-f26c-413b-a585-fafd0abfaa21,cleared,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000005-0000-4000-8000-000000000005""}",2026-07-27 10:59:02.863178+00,2026-07-27 10:59:06.902029+00
c0c23633-01b1-4d74-8dd8-c7371da582c6,421429ec-f165-4e07-bc3b-278268ec4f33,8539d4a3-b201-41bd-bbd7-7a6bb169e9bd,1dfb67c0-c8eb-47b2-887c-7c33a24c9b16,payment_confirmation,تأكيد استلام الرسوم خارج البوابة,5,ff580c59-076b-40ff-9d64-0502d1c1125d,af495507-2cf9-4578-9b39-5a25ca1a6f0a,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,,,,completed,2026-07-27 10:59:39.737994+00,2026-07-27 10:59:41.307135+00,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,payment_confirmed,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""confirm_payment"", ""direct_assignment_id"": ""cc000006-0000-4000-8000-000000000006""}",2026-07-27 10:59:34.014805+00,2026-07-27 10:59:41.307135+00
c0e5c17d-25af-4a19-9750-9d75fcdad14b,fda9e39c-ab82-44e2-aef6-0b422d401e0e,88f0b63c-0977-425e-8c08-df0e946f30b0,ffc168e0-588f-4fc3-8f59-2c86102fe593,student_affairs_intake,مراجعة شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,active,2026-07-27 10:53:14.308204+00,,,,,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 10:53:14.308204+00,2026-07-27 10:53:14.308204+00
c27f7b72-5edf-44ec-ba72-faa368fb84bb,fda9e39c-ab82-44e2-aef6-0b422d401e0e,88f0b63c-0977-425e-8c08-df0e946f30b0,90c30f35-f12a-4b5a-bdc9-f649eda6639e,registrar_apply,تطبيق فرصة الاختبار النهائية,5,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,pending,,,,,,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 10:53:14.308204+00,2026-07-27 10:53:14.308204+00
cbb95323-bc9b-43dd-a5e6-df26447306c6,e8f72662-5dd6-45d2-9bab-555c39f7a136,39513c40-6de7-45ab-baea-6bbaebf4707c,10abce0d-3200-4422-9e6c-01a1d2177434,registrar_apply,تطبيق قرار وقف القيد,3,a8ebca48-9334-4428-95fe-0830cb45c484,0e6784cb-0636-4ecb-9e46-f422be41e1ad,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,,,,completed,2026-07-27 07:48:13.811669+00,2026-07-27 07:48:20.016507+00,15b0f3cd-29d8-4eb1-ad15-bb9026986dbc,applied,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""apply_decision"", ""direct_assignment_id"": ""cc000003-0000-4000-8000-000000000003""}",2026-07-27 07:48:00.64458+00,2026-07-27 07:48:20.016507+00
cc992b3a-1b2b-4a6d-ac0c-c47c46eae6de,bf38217e-9edb-4527-bde2-dc30e56a9f47,88f0b63c-0977-425e-8c08-df0e946f30b0,9633e070-c930-4100-b256-6e341a81f3b3,manager_review,مراجعة مدير شؤون الطلاب,2,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,pending,,,,,,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 10:52:18.314494+00,2026-07-27 10:52:18.314494+00
ccf5ea8a-d828-4f0b-9157-6c3e5252d1d8,7df02398-bf56-4c75-b63b-f5ec20e39360,43cbd321-a458-488f-bb1d-9ca62faf4307,a4ea9681-d127-442a-a5a8-bd6e0e11e52b,activities_clearance,مخالصة الأنشطة,4,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,completed,2026-07-27 10:56:22.003457+00,2026-07-27 10:56:23.329384+00,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,cleared,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 10:56:18.062779+00,2026-07-27 10:56:23.329384+00
cde570c0-9ba6-4be7-80d4-f69efe29cf24,54b96b02-872d-4c8e-b326-98e3e4986afa,43cbd321-a458-488f-bb1d-9ca62faf4307,799a0802-ada5-419d-809d-ae40ac3e36b7,student_affairs_intake,استلام شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 10:59:02.863178+00,2026-07-27 10:59:04.221028+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 10:59:02.863178+00,2026-07-27 10:59:04.221028+00
ce4cf26f-38dd-4e05-a1cb-f4ed783e2041,53710937-4a69-4fc6-96b1-c2727c551c6e,43cbd321-a458-488f-bb1d-9ca62faf4307,06dd9f7e-c17b-4f42-94b2-757d82fc0cf6,library_clearance,مخالصة المكتبة,2,48e25baf-3ed0-4cde-b128-22d801ce6dd1,544028ec-0590-4119-bf83-7bc6c178fc1a,749a6e5d-eb27-4417-99a4-7abaffe406a3,,,,completed,2026-07-27 10:59:57.903697+00,2026-07-27 10:59:59.312359+00,749a6e5d-eb27-4417-99a4-7abaffe406a3,cleared,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000004-0000-4000-8000-000000000004""}",2026-07-27 10:59:56.375776+00,2026-07-27 10:59:59.312359+00
cfe89818-b58c-44b6-8508-ba4c823ec51f,53710937-4a69-4fc6-96b1-c2727c551c6e,43cbd321-a458-488f-bb1d-9ca62faf4307,77aa599d-8b1a-4cea-a20e-4240c723981b,archive,الأرشفة,7,b9bc6b28-c948-4ef9-b6b0-e74752ea3db4,0e2c5110-9014-43d1-bf80-e3a74a4a17bc,676ecf19-4c7a-45eb-86db-2c141e5a7691,,,,completed,2026-07-27 11:00:05.363295+00,2026-07-27 11:00:06.832899+00,676ecf19-4c7a-45eb-86db-2c141e5a7691,archived,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""archive"", ""direct_assignment_id"": ""cc000007-0000-4000-8000-000000000007""}",2026-07-27 10:59:56.375776+00,2026-07-27 11:00:06.832899+00
d11114a2-786e-4fc0-bcfa-4cd9c87e8bd0,ade49963-0a68-4c87-a24b-5e067c1be7fd,43cbd321-a458-488f-bb1d-9ca62faf4307,a4ea9681-d127-442a-a5a8-bd6e0e11e52b,activities_clearance,مخالصة الأنشطة,4,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,pending,,,,,,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 10:53:16.136209+00,2026-07-27 10:53:16.136209+00
d2ef70ff-1161-4f22-be34-ab1da624cb45,f2a8e4bb-b305-4dc9-8ec7-570a2c35c993,43cbd321-a458-488f-bb1d-9ca62faf4307,799a0802-ada5-419d-809d-ae40ac3e36b7,student_affairs_intake,استلام شؤون الطلاب,1,44d05dea-1a26-4451-a384-d3f01dd88ed9,32ee5cec-9b61-494d-afc9-7a7dbee19db5,24406961-d8b2-4db7-8896-0ef82039d75f,,,,completed,2026-07-27 10:57:40.272233+00,2026-07-27 10:57:41.666538+00,24406961-d8b2-4db7-8896-0ef82039d75f,reviewed,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""review"", ""direct_assignment_id"": ""cc000001-0000-4000-8000-000000000001""}",2026-07-27 10:57:40.272233+00,2026-07-27 10:57:41.666538+00
d34f8fa6-38ef-4784-b597-ca4822da08a5,e8f72662-5dd6-45d2-9bab-555c39f7a136,39513c40-6de7-45ab-baea-6bbaebf4707c,37e96c04-060d-431d-9b5d-c640d2baba95,manager_approval,اعتماد مدير شؤون الطلاب,2,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,completed,2026-07-27 07:48:07.790878+00,2026-07-27 07:48:13.811669+00,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,approved,TEST_ONLY_FIRST_DELIVERY_5_SERVICES,"{""action_type"": ""approve"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 07:48:00.64458+00,2026-07-27 07:48:13.811669+00
d42f271c-450e-4037-8f5e-eba76585a9eb,70ea684d-fe11-4505-8d94-73f035770b39,88f0b63c-0977-425e-8c08-df0e946f30b0,0d818642-d467-4d2c-a904-f712b3588238,payment_confirmation,تأكيد استلام الرسوم خارج البوابة,4,ff580c59-076b-40ff-9d64-0502d1c1125d,af495507-2cf9-4578-9b39-5a25ca1a6f0a,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,,,,completed,2026-07-27 10:57:36.898031+00,2026-07-27 10:57:38.377075+00,f0d8a6b1-7845-46bd-8a12-d78ed6af2bfd,payment_confirmed,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""confirm_payment"", ""direct_assignment_id"": ""cc000006-0000-4000-8000-000000000006""}",2026-07-27 10:57:32.388324+00,2026-07-27 10:57:38.377075+00
d76d8cc2-ee1c-4653-962f-612520f9473b,53710937-4a69-4fc6-96b1-c2727c551c6e,43cbd321-a458-488f-bb1d-9ca62faf4307,a4ea9681-d127-442a-a5a8-bd6e0e11e52b,activities_clearance,مخالصة الأنشطة,4,44d05dea-1a26-4451-a384-d3f01dd88ed9,92a20288-a166-4ea3-893e-d8a4300c2828,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,,,,completed,2026-07-27 11:00:00.811177+00,2026-07-27 11:00:02.399359+00,0b2a2543-a77a-4b86-ad7f-8b35f9db6502,cleared,TEST_ONLY_FIRST_DELIVERY_FIVE_SERVICES_REAL_GO_LIVE,"{""action_type"": ""clear"", ""direct_assignment_id"": ""cc000002-0000-4000-8000-000000000002""}",2026-07-27 10:59:56.375776+00,2026-07-27 11:00:02.399359+00
